outer_fold,curated_id,inner_basket,source_molecule_fold
4,SSCP-b17c16ae3fc86c2c,4,5
4,SSCP-b1ac30f76d603101,4,5
4,SSCP-b1bcf304bf48dda7,4,5
4,SSCP-b1ca20417352de7b,4,5
4,SSCP-b1f7c41f1d533528,4,5
4,SSCP-b20c8628307da364,4,5
4,SSCP-b2442bccad908c47,4,5
4,SSCP-b24509bc8656f3c9,4,5
4,SSCP-b2c8d93f21ffdc78,4,5
4,SSCP-b2d60a26c81f7401,4,5
4,SSCP-b2df0b42080247ab,4,5
4,SSCP-b2e708e074c271c4,4,5
4,SSCP-b32e664add93d25d,4,5
4,SSCP-b34bd9b4675a6db9,4,5
4,SSCP-b352931bc178dd14,4,5
4,SSCP-b368e8fbcb9a9e06,4,5
4,SSCP-b3bb634c604b2c6a,4,5
4,SSCP-b3bd82c3ec010c0b,4,5
4,SSCP-b3de8f309b6803b4,4,5
4,SSCP-b3f0bb444bf986be,4,5
4,SSCP-b4ca02fcf8182f26,4,5
4,SSCP-b51ee168d01985aa,4,5
4,SSCP-b560781792071af0,4,5
4,SSCP-b566f56e743c7e2c,4,5
4,SSCP-b5a7f99548b22979,4,5
4,SSCP-b5ba8dcd6d67aa5d,4,5
4,SSCP-b5d4143c1e2708b0,4,5
4,SSCP-b6262536cf30cc2e,4,5
4,SSCP-b6c648f4d5c3aaab,4,5
4,SSCP-b6f7761e412aa9f6,4,5
4,SSCP-b7272de51a70d384,4,5
4,SSCP-b74af286f74fb892,4,5
4,SSCP-b7650ad93b28af3e,4,5
4,SSCP-b774915133d906b0,4,5
4,SSCP-b775ce8c37107137,4,5
4,SSCP-b7a805ba4295fa0d,4,5
4,SSCP-b7d1b717a742aa87,4,5
4,SSCP-b7fbee5495118bd2,4,5
4,SSCP-b879db1016f578f3,4,5
4,SSCP-b8c534b149eb3302,4,5
4,SSCP-b8d023384092eaa9,4,5
4,SSCP-b908c13ab7c1907a,4,5
4,SSCP-b90c29784fa3975c,4,5
4,SSCP-b90ec58b724d3931,4,5
4,SSCP-b92f3caeba00a8eb,4,5
4,SSCP-b93f61e9b665fc92,4,5
4,SSCP-b97c2eea1738dac0,4,5
4,SSCP-b9b746e196be62dd,4,5
4,SSCP-b9d7ca6eac6353b7,4,5
4,SSCP-b9d86d5283528b99,4,5
4,SSCP-b9f7a550239dd19c,4,5
4,SSCP-ba046d7bd2d3a506,4,5
4,SSCP-ba30448f5bfe679f,4,5
4,SSCP-ba31d7e5ed8fe500,4,5
4,SSCP-ba46fbb71aa3db9f,4,5
4,SSCP-baf68fce8d978dd5,4,5
4,SSCP-bb04f647469c619b,4,5
4,SSCP-bb5193a7fa56402c,4,5
4,SSCP-bb54f4bfa5bf1c54,4,5
4,SSCP-bb90452eb449be0b,4,5
4,SSCP-bbf0187100584da4,4,5
4,SSCP-bc620cd574066f87,4,5
4,SSCP-bc6d1b3aa1db92d9,4,5
4,SSCP-bc937b25b8a350e5,4,5
4,SSCP-bca05f4be4b0c195,4,5
4,SSCP-bd23101f62aec04c,4,5
4,SSCP-bd53c2b2002d6c1a,4,5
4,SSCP-bdb30075b42ea147,4,5
4,SSCP-be014ee5bbd5f737,4,5
4,SSCP-be34874500820fa4,4,5
4,SSCP-be4830b2dff7701b,4,5
4,SSCP-be6edbc9dc2e9561,4,5
4,SSCP-be860b467e9ae394,4,5
4,SSCP-bea693ac65e749d0,4,5
4,SSCP-bee303442b20008f,4,5
4,SSCP-bf0eb498edac76ea,4,5
4,SSCP-bf14bb214a8f4268,4,5
4,SSCP-bf7ce84bd9e5ee7c,4,5
4,SSCP-bfa911f82fa041f0,4,5
4,SSCP-bfc4d99977a46d1d,4,5
4,SSCP-c02001d068c98f42,4,5
4,SSCP-c027d6e23ae255ef,4,5
4,SSCP-c0666977caaeab9f,4,5
4,SSCP-c093e4beb0343879,4,5
4,SSCP-c095bdb9096232e8,4,5
4,SSCP-c09d0bb7038d2da0,4,5
4,SSCP-c0feeaf913e44ad4,4,5
4,SSCP-c10b2a26216aaa80,4,5
4,SSCP-c1619b8abe5036c6,4,5
4,SSCP-c1ca75b9afc497da,4,5
4,SSCP-c23c1e07076df0a8,4,5
4,SSCP-c25fc8df957502b1,4,5
4,SSCP-c274cd649d047fa7,4,5
4,SSCP-c2a9ba64c5659167,4,5
4,SSCP-c2aa11f65c37d64e,4,5
4,SSCP-c2cfc36292e73409,4,5
4,SSCP-c33a04d6b761e1df,4,5
4,SSCP-c33e1227bf0fa0c4,4,5
4,SSCP-c3411baa06226edb,4,5
4,SSCP-c344c2479dc9d296,4,5
4,SSCP-c3ad69ca6a887b09,4,5
4,SSCP-c3c0c7a47cee6cd9,4,5
4,SSCP-c42ec44b724fc326,4,5
4,SSCP-c469ed46340387e2,4,5
4,SSCP-c46fcff82cec2c7e,4,5
4,SSCP-c47674ddcf669259,4,5
4,SSCP-c4bce7a63c6278c8,4,5
4,SSCP-c5046be40e2dadf1,4,5
4,SSCP-c50e1ab8c5bd2092,4,5
4,SSCP-c5141a3cc5d18c51,4,5
4,SSCP-c51926bedc848248,4,5
4,SSCP-c51c04d6f72f10a9,4,5
4,SSCP-c5270aca300594a5,4,5
4,SSCP-c5477226ef965d63,4,5
4,SSCP-c547b4af37f4b979,4,5
4,SSCP-c5f3187d9de0f3e2,4,5
4,SSCP-c5f9401d9a7288ef,4,5
4,SSCP-c635c6e91bcafe47,4,5
4,SSCP-c64220314c48b880,4,5
4,SSCP-c663ddc876b19706,4,5
4,SSCP-c6e5973932399c1a,4,5
4,SSCP-c6ff60970d6cc053,4,5
4,SSCP-c7100d80620e1e79,4,5
4,SSCP-c73cedff6b869145,4,5
4,SSCP-c74f27c34f1e5725,4,5
4,SSCP-c765262ae328c4a7,4,5
4,SSCP-c7c4e4bb42e72040,4,5
4,SSCP-c7c8b8592619cb16,4,5
4,SSCP-c7d4e679eb680563,4,5
4,SSCP-c7dc840fe05412f1,4,5
4,SSCP-c7fecbfa91ab919c,4,5
4,SSCP-c80874c76d406ba5,4,5
4,SSCP-c80cf1720044d4a9,4,5
4,SSCP-c827370286b6273e,4,5
4,SSCP-c833da77e6feb570,4,5
4,SSCP-c83a6d5cdc20a289,4,5
4,SSCP-c8453a870aea25a7,4,5
4,SSCP-c8493802b8d32c0d,4,5
4,SSCP-c86096f88a1e58d5,4,5
4,SSCP-c8744148639aa1f8,4,5
4,SSCP-c95e38ec55fae670,4,5
4,SSCP-c98179d368252c3f,4,5
4,SSCP-c9acecc0b88a57d7,4,5
4,SSCP-c9bd7331d25871d5,4,5
4,SSCP-c9c112c9c2c9715b,4,5
4,SSCP-c9fee08cd7b323e6,4,5
4,SSCP-ca3a5a5338527341,4,5
4,SSCP-ca49dfe142b6802b,4,5
4,SSCP-ca4dfad63659a55f,4,5
4,SSCP-ca548ce48fb7eed1,4,5
4,SSCP-ca6cabdfdfe59520,4,5
4,SSCP-ca7cff1676934061,4,5
4,SSCP-cbeabcb222986ab4,4,5
4,SSCP-cc074b86d5749ae6,4,5
4,SSCP-cc26ef48f34a0fed,4,5
4,SSCP-cc346e808de86953,4,5
4,SSCP-cc3c7afd0d6342f3,4,5
4,SSCP-cc5daf307b112d37,4,5
4,SSCP-cc8a319d6c2e2266,4,5
4,SSCP-cc99e73783a32f64,4,5
4,SSCP-ccb6439839db03c6,4,5
4,SSCP-ccf697100488e72b,4,5
4,SSCP-cd00de4508c006f9,4,5
4,SSCP-cd0e5ba5a4026ba8,4,5
4,SSCP-cd48c9652f92f373,4,5
4,SSCP-cd98a6746373f57e,4,5
4,SSCP-ce362597c8e773f2,4,5
4,SSCP-ce490a9f48f7da67,4,5
4,SSCP-ce81caae7fdecd66,4,5
4,SSCP-ceb48834e9fc07e0,4,5
4,SSCP-ceb6c634c1ba25bb,4,5
4,SSCP-cedf42ab5f24d229,4,5
4,SSCP-cef0e56573fcee9b,4,5
4,SSCP-cf1a81a86c908278,4,5
4,SSCP-cf5e24a9fcb294a9,4,5
4,SSCP-cf9055686eee8e52,4,5
4,SSCP-cfa3df1fb4afc816,4,5
4,SSCP-cfb4bed7be33b126,4,5
4,SSCP-cfc1f28452f9fefa,4,5
4,SSCP-cfe3ac012655376c,4,5
4,SSCP-d003e0223d1c57f5,4,5
4,SSCP-d045e67df8251311,4,5
4,SSCP-d0925735b1b7d93d,4,5
4,SSCP-d0b45d08c883b3c0,4,5
4,SSCP-d11c5102ddfa31cc,4,5
4,SSCP-d158ad9681813dc9,4,5
4,SSCP-d1860e0b89595f79,4,5
4,SSCP-d19b9141f05c10e2,4,5
4,SSCP-d1a4b15d6a9aa6f0,4,5
4,SSCP-d1dfd2ec06045df6,4,5
4,SSCP-d2023095a2b934fd,4,5
4,SSCP-d21a87d7fd087395,4,5
4,SSCP-d2831028c4db5975,4,5
4,SSCP-d2b1745a556fca24,4,5
4,SSCP-d2ec6a688ed3b2b0,4,5
4,SSCP-d30cd321e99aa246,4,5
4,SSCP-d312bac240ee4ffb,4,5
4,SSCP-d317a604b008a3b5,4,5
4,SSCP-d35542170d9d289f,4,5
4,SSCP-d35b6e6d8085936c,4,5
4,SSCP-d376a57fb848ec41,4,5
4,SSCP-d38d630e7812440f,4,5
4,SSCP-d3eee17ea3db8825,4,5
4,SSCP-d400eb57cd6f450a,4,5
4,SSCP-d4e5d82c87b34206,4,5
4,SSCP-d4ec024506154fc1,4,5
4,SSCP-d51486d7bfc20c86,4,5
4,SSCP-d5173d6d4aa6cfc7,4,5
4,SSCP-d528019a87bb67c3,4,5
4,SSCP-d5345030553dfa5e,4,5
4,SSCP-d547f2376f4b0894,4,5
4,SSCP-d5815c8216a2ca81,4,5
4,SSCP-d59d1dded80b90e4,4,5
4,SSCP-d687e0d3f8bcc5a5,4,5
4,SSCP-d769f9ce1a281aac,4,5
4,SSCP-d77b17cd93809f24,4,5
4,SSCP-d791464a346bd00f,4,5
4,SSCP-d799a1300cda1d47,4,5
4,SSCP-d7b6d867bb67ecdb,4,5
4,SSCP-d7bfd391fa29098d,4,5
4,SSCP-d7f34ae4efa7ee52,4,5
4,SSCP-d7f3c8628314f1d4,4,5
4,SSCP-d8495ba1d3f09b73,4,5
4,SSCP-d84c46219bb4ed79,4,5
4,SSCP-d8536dd8c15cf72a,4,5
4,SSCP-d8806c714de06185,4,5
4,SSCP-d888cddb31a561dd,4,5
4,SSCP-d8baa48c4312bbfb,4,5
4,SSCP-d9250cd195b04166,4,5
4,SSCP-d94c5a0d3a1fac1e,4,5
4,SSCP-d977594e7de4db4f,4,5
4,SSCP-d97c17ab986d2aac,4,5
4,SSCP-d9872a8bbb414e21,4,5
4,SSCP-d993dcbc6d2fcb4b,4,5
4,SSCP-da15213e75608f53,4,5
4,SSCP-da9d9000221bb503,4,5
4,SSCP-daa278806acf4a8a,4,5
4,SSCP-daacd39df3f4ed35,4,5
4,SSCP-dac957df5a0e012a,4,5
4,SSCP-dacbdf5af305ab65,4,5
4,SSCP-dafdd950f2e6767f,4,5
4,SSCP-db2815e14cb1495c,4,5
4,SSCP-db75023fc3cf54c5,4,5
4,SSCP-db9b7d7440590e11,4,5
4,SSCP-dbc94e96cebe074e,4,5
4,SSCP-dc164af73761c5d2,4,5
4,SSCP-dc4c1cebc4e43aea,4,5
4,SSCP-dc992162f58a3b1b,4,5
4,SSCP-dd6385d03a45b825,4,5
4,SSCP-dd7010c978a95012,4,5
4,SSCP-dd8c18ac42fb7d5d,4,5
4,SSCP-dd8f6af0e1a4bea7,4,5
4,SSCP-dd93c73e88d5b5ab,4,5
4,SSCP-dd9c2bfda3dd8659,4,5
4,SSCP-dd9fd504e8d10ed1,4,5
4,SSCP-de383dd1189c771c,4,5
4,SSCP-de4a208153472dc8,4,5
4,SSCP-de4fc0040ca0a855,4,5
4,SSCP-de8631f27b8b85c6,4,5
4,SSCP-deccef4f6e01c5db,4,5
4,SSCP-df72aa1293946345,4,5
4,SSCP-df965a628c960699,4,5
4,SSCP-dfa08fa7f69880d3,4,5
4,SSCP-dff35e0820941fe0,4,5
4,SSCP-e02f04d850a1f525,4,5
4,SSCP-e04ff6cf9bf0883f,4,5
4,SSCP-e11115b3f619e041,4,5
4,SSCP-e1159c4101121e52,4,5
4,SSCP-e11af26770d076d2,4,5
4,SSCP-e129f7f2909c27b2,4,5
4,SSCP-e136466af34ba463,4,5
4,SSCP-e13c544f1cf60f52,4,5
4,SSCP-e1cb524b14e7a78a,4,5
4,SSCP-e1fabd09d652585c,4,5
4,SSCP-e2008725d81c5d43,4,5
4,SSCP-e215d0adde2598e7,4,5
4,SSCP-e21a1f181dab36a0,4,5
4,SSCP-e22967bdd223497b,4,5
4,SSCP-e29600f5b7271563,4,5
4,SSCP-e296673710b67f24,4,5
4,SSCP-e2a0e05cfba31b73,4,5
4,SSCP-e2caa7bbd2caaab2,4,5
4,SSCP-e2d0f6da06b7f4d7,4,5
4,SSCP-e2db3f909b22ef17,4,5
4,SSCP-e3c996740b2a85a2,4,5
4,SSCP-e3ca7f8113328c27,4,5
4,SSCP-e4093e8474fc2349,4,5
4,SSCP-e412f6fabc28c303,4,5
4,SSCP-e467d99939f87704,4,5
4,SSCP-e4caa2dc857da258,4,5
4,SSCP-e545be7814381b23,4,5
4,SSCP-e569515bf3921810,4,5
4,SSCP-e59fa4e520c9bf57,4,5
4,SSCP-e5a9619f28b78d3e,4,5
4,SSCP-e5b676072c428b5a,4,5
4,SSCP-e5b7dfb79dbd797c,4,5
4,SSCP-e5eaed4f27e74837,4,5
4,SSCP-e5f770a8b313cc42,4,5
4,SSCP-e617d3a6dcb79826,4,5
4,SSCP-e6285f8f968adbe9,4,5
4,SSCP-e64ccbc1b3b56af9,4,5
4,SSCP-e683f34b9ffed263,4,5
4,SSCP-e69711580a8fe444,4,5
4,SSCP-e698ca2fb968fde3,4,5
4,SSCP-e6bc5481e8725031,4,5
4,SSCP-e6e2137a2013f3ef,4,5
4,SSCP-e6f7b21dd01e88aa,4,5
4,SSCP-e6fac03f0dfbcf9e,4,5
4,SSCP-e73170eaa0dd46a7,4,5
4,SSCP-e75905dd58f5a53b,4,5
4,SSCP-e7738f8f99a574f2,4,5
4,SSCP-e77833419c237620,4,5
4,SSCP-e793dcea6160706a,4,5
4,SSCP-e79add3267405924,4,5
4,SSCP-e7c803e0eb0e352e,4,5
4,SSCP-e7dee069a7367179,4,5
4,SSCP-e8018902f3846ad4,4,5
4,SSCP-e870e4df1d114e71,4,5
4,SSCP-e884c36e818aedbb,4,5
4,SSCP-e89f3236b42e04e4,4,5
4,SSCP-e8d2c1b43279976a,4,5
4,SSCP-e8e9fbbcd77c26bc,4,5
4,SSCP-e930e5fa6928d20e,4,5
4,SSCP-e93bff1fd5a5ba0e,4,5
4,SSCP-e9470f0123698bcb,4,5
4,SSCP-e98074058c739b3a,4,5
4,SSCP-e984a528faea7172,4,5
4,SSCP-e9c25757ed11ed2c,4,5
4,SSCP-e9cc72c9367474eb,4,5
4,SSCP-e9e2ab2378ac7b00,4,5
4,SSCP-ea7bae9c2ff21e96,4,5
4,SSCP-eb119e108f133cc4,4,5
4,SSCP-eb4944e712c63db9,4,5
4,SSCP-eb846f0850fabf2d,4,5
4,SSCP-ec0a91c108f61e0e,4,5
4,SSCP-ec2302b5f59fae7a,4,5
4,SSCP-ec315fe126a3c4d0,4,5
4,SSCP-ed40deee60a7f9ea,4,5
4,SSCP-ed47cedb59358bbb,4,5
4,SSCP-edcf9a57a5b830c5,4,5
4,SSCP-ede68de203aac616,4,5
4,SSCP-ee10bc6742c2a099,4,5
4,SSCP-ee530dc3a846e3e7,4,5
4,SSCP-ee6724d1742bf678,4,5
4,SSCP-ee92b0487691bb80,4,5
4,SSCP-eed654e9eac25bc0,4,5
4,SSCP-ef29cc3fb21bbc64,4,5
4,SSCP-ef47fe1bdb4750ad,4,5
4,SSCP-ef954e1a1432de42,4,5
4,SSCP-efbd5c7dd01233d9,4,5
4,SSCP-efc237d911a98f73,4,5
4,SSCP-efe89e77980f37bc,4,5
4,SSCP-eff64c393aa447be,4,5
4,SSCP-f018d27fe2dad16e,4,5
4,SSCP-f0c96e898a9749bc,4,5
4,SSCP-f0de1b2bae6827ce,4,5
4,SSCP-f0fb5c90d7cd6553,4,5
4,SSCP-f0fd986359df30be,4,5
4,SSCP-f1069a195aa447bb,4,5
4,SSCP-f14c960498261543,4,5
4,SSCP-f161a98821d13129,4,5
4,SSCP-f1726bc55b240f86,4,5
4,SSCP-f17f6f3c589b2e03,4,5
4,SSCP-f1c7df06ea22058e,4,5
4,SSCP-f1dc094b08774bc3,4,5
4,SSCP-f1f94a3858eae6e3,4,5
4,SSCP-f23059690c7c8181,4,5
4,SSCP-f2342a6ea2a52b20,4,5
4,SSCP-f2368591d515daa5,4,5
4,SSCP-f242d66572a8275f,4,5
4,SSCP-f245a612bbe97107,4,5
4,SSCP-f25d191f1840cba6,4,5
4,SSCP-f28a82f57ae0159a,4,5
4,SSCP-f299344c33bb2192,4,5
4,SSCP-f2be2e10921a9bdb,4,5
4,SSCP-f2e0d67d5f88a7f0,4,5
4,SSCP-f2f04451daccbd4d,4,5
4,SSCP-f30cec7c69785f41,4,5
4,SSCP-f39bd7351bb0d21e,4,5
4,SSCP-f3bdc042d847075e,4,5
4,SSCP-f3cfb0a0c9588f86,4,5
4,SSCP-f41cf3336b7a7b6b,4,5
4,SSCP-f43e624c4f0c15fe,4,5
4,SSCP-f4c61e8e0989b49b,4,5
4,SSCP-f4d4f2367123f623,4,5
4,SSCP-f4e05a320c4609de,4,5
4,SSCP-f57d23f5ed83f191,4,5
4,SSCP-f5bb9d8fe21dd31f,4,5
4,SSCP-f5c63f70455cc0af,4,5
4,SSCP-f5c6f48780993d2d,4,5
4,SSCP-f6202746c4eafa3d,4,5
4,SSCP-f6c149144ca3a461,4,5
4,SSCP-f6ec869134fd724e,4,5
4,SSCP-f75ad1d4b43e4a0a,4,5
4,SSCP-f766c4284883322e,4,5
4,SSCP-f7857ab095734da4,4,5
4,SSCP-f7fe57d191dd271c,4,5
4,SSCP-f837657097b3840e,4,5
4,SSCP-f86162afb5b862c9,4,5
4,SSCP-f889037b9eb5868d,4,5
4,SSCP-f8a90cb3d2b34635,4,5
4,SSCP-f8e0b827f57e785e,4,5
4,SSCP-f8ef5cf7c1f5f69c,4,5
4,SSCP-f9142513b432edd8,4,5
4,SSCP-f9a7b2c4165fce8a,4,5
4,SSCP-f9dafb4fb29927db,4,5
4,SSCP-f9e07c75530abbe5,4,5
4,SSCP-f9f544e8b5d12c11,4,5
4,SSCP-fac36820e275caa3,4,5
4,SSCP-fac8545ca1eb4872,4,5
4,SSCP-fad41f1e8146df89,4,5
4,SSCP-fae283ba7d9742f7,4,5
4,SSCP-fb2bd47a85459407,4,5
4,SSCP-fb463b9bbbb57316,4,5
4,SSCP-fb4c6ef3dc36820b,4,5
4,SSCP-fbf64a7d55d1375d,4,5
4,SSCP-fc077209f3715b69,4,5
4,SSCP-fc287c7c75c5bb69,4,5
4,SSCP-fc557c1f34cb84b6,4,5
4,SSCP-fc915f7e3c311c5b,4,5
4,SSCP-fd094b195496a769,4,5
4,SSCP-fd2df0e7cce210ab,4,5
4,SSCP-fd8bcdc36c2fbc17,4,5
4,SSCP-fda1f1553ac61e27,4,5
4,SSCP-fe165989b7e5bd50,4,5
4,SSCP-fe219f4f5ef58739,4,5
4,SSCP-fe30ffc70b246992,4,5
4,SSCP-fea4314407d8010a,4,5
4,SSCP-fec7654453ea0187,4,5
4,SSCP-fee1696267566ad1,4,5
4,SSCP-fefbd02b3c0f26ae,4,5
4,SSCP-ff1dc86539d7f45c,4,5
4,SSCP-ff39cb603c13c632,4,5
4,SSCP-ff4a1a307b4a9af9,4,5
4,SSCP-ff5596d7fa17eaa3,4,5
4,SSCP-ff71132e9fb095aa,4,5
4,SSCP-fff38c7dceeef9b4,4,5
5,SSCP-00095e8cb86235e5,1,1
5,SSCP-00a092a2f7a25ae1,1,1
5,SSCP-0101f020a34a701a,1,1
5,SSCP-016752729b9346ab,1,1
5,SSCP-018fb6e52e679f0f,1,1
5,SSCP-019f2cf3661c7a80,1,1
5,SSCP-01b0cd02748765e6,1,1
5,SSCP-028da6aedb47474e,1,1
5,SSCP-02b42f26cfb30b85,1,1
5,SSCP-02d0c9cd32848464,1,1
5,SSCP-030b725ccb616ba3,1,1
5,SSCP-031a0e7ab110f692,1,1
5,SSCP-032b95a39839267d,1,1
5,SSCP-0337e2d05d7e9513,1,1
5,SSCP-033a1ac1fcfcb18d,1,1
5,SSCP-036feb5468ec175d,1,1
5,SSCP-038f5d4979b7b308,1,1
5,SSCP-03ddc829284aa18f,1,1
5,SSCP-0407d6a8ec7f4d24,1,1
5,SSCP-0470f19b48a84e9e,1,1
5,SSCP-047db441c22939a3,1,1
5,SSCP-0491322505e1f7c0,1,1
5,SSCP-05083f3fe6d03fbe,1,1
5,SSCP-051c59dccea1cc72,1,1
5,SSCP-0541ffbeb32b84aa,1,1
5,SSCP-0543e2d064dbaaf0,1,1
5,SSCP-0551b59dfdb4ebf5,1,1
5,SSCP-05a1c7adfb119a3b,1,1
5,SSCP-05c95ce5ac93542b,1,1
5,SSCP-05d38ecbfa8078d3,1,1
5,SSCP-063303c21e686931,1,1
5,SSCP-06639b60e733c06a,1,1
5,SSCP-0676fe3192a9d005,1,1
5,SSCP-06bed51ecb30370b,1,1
5,SSCP-06ff045d9e1b372d,1,1
5,SSCP-07b16dec14914beb,1,1
5,SSCP-07bf1c319510730f,1,1
5,SSCP-08636f613c722976,1,1
5,SSCP-086eb5d31c3e559b,1,1
5,SSCP-087c744b7b1ff895,1,1
5,SSCP-087fa01f443e7b51,1,1
5,SSCP-088b4136463e54e3,1,1
5,SSCP-08a3f926221057dd,1,1
5,SSCP-08ed200294d92f15,1,1
5,SSCP-094b34d954723e56,1,1
5,SSCP-0954a93f474638b8,1,1
5,SSCP-09611728f950164f,1,1
5,SSCP-09a3d2a194610044,1,1
5,SSCP-09ac8d9cd72f6424,1,1
5,SSCP-09b8c58cbbf771fd,1,1
5,SSCP-09cbaef98fd10b79,1,1
5,SSCP-09d2283cc6d9aaa9,1,1
5,SSCP-0a387cd505763058,1,1
5,SSCP-0a5dcb3e054c6309,1,1
5,SSCP-0a782141866de643,1,1
5,SSCP-0ad1ff3c223acf98,1,1
5,SSCP-0ae04150a6f9a6c1,1,1
5,SSCP-0ae4a3ee8a233391,1,1
5,SSCP-0b44cedb59e1839d,1,1
5,SSCP-0bcac4da970eedf5,1,1
5,SSCP-0be9d245918953d3,1,1
5,SSCP-0c185a5b0a74805e,1,1
5,SSCP-0c6fb5555c96f60d,1,1
5,SSCP-0cd582e696a8f274,1,1
5,SSCP-0d5647406ef0b2c4,1,1
5,SSCP-0d7c867d902cb141,1,1
5,SSCP-0dd2afba8650ec67,1,1
5,SSCP-0dd861c6276096cc,1,1
5,SSCP-0e0770c4a7259b85,1,1
5,SSCP-0e26effaaee2ba03,1,1
5,SSCP-0e74bc5ad044471a,1,1
5,SSCP-0ea2e73c0ebeb556,1,1
5,SSCP-0eaf37497e9c9220,1,1
5,SSCP-0ef0720f1a8912fd,1,1
5,SSCP-0ef87e83b2756462,1,1
5,SSCP-0f1489f360fe90ae,1,1
5,SSCP-0f449899ba993ece,1,1
5,SSCP-0f8125c13742d544,1,1
5,SSCP-0fa9b27355d7306b,1,1
5,SSCP-0fc64047996ee95f,1,1
5,SSCP-0feeb3de3b6750f7,1,1
5,SSCP-10257764a06f1f47,1,1
5,SSCP-106d6d4ac2f8a2ce,1,1
5,SSCP-10f6b2730268bb94,1,1
5,SSCP-115f6fddc1815ebd,1,1
5,SSCP-119a2bc31f033483,1,1
5,SSCP-11ccf5726e5bcc34,1,1
5,SSCP-11f55c80c8c2d697,1,1
5,SSCP-1217a6093be91573,1,1
5,SSCP-123b84b412af66b0,1,1
5,SSCP-1253828cac50252e,1,1
5,SSCP-12741ecb89eec870,1,1
5,SSCP-12e8c25d254bcd99,1,1
5,SSCP-1300bb1d0d74efdb,1,1
5,SSCP-132b93039450368b,1,1
5,SSCP-133368b1a3d654fc,1,1
5,SSCP-134cba193e54d078,1,1
5,SSCP-13697b2f0ef94590,1,1
5,SSCP-13de4456618c885e,1,1
5,SSCP-1488e04b6f25574b,1,1
5,SSCP-14b95b7791126a52,1,1
5,SSCP-14c52b534fe4a358,1,1
5,SSCP-1575d20e43087934,1,1
5,SSCP-157bbdde105e8f6c,1,1
5,SSCP-157c52c725a593f2,1,1
5,SSCP-158be948cfb4f2e5,1,1
5,SSCP-15b294c00698bcf4,1,1
5,SSCP-15c0219a4e3919cb,1,1
5,SSCP-162e9e748070ebc3,1,1
5,SSCP-167e1bda118b468e,1,1
5,SSCP-168793525f21cd8d,1,1
5,SSCP-16a2265ff807b972,1,1
5,SSCP-16b0341ae416bca1,1,1
5,SSCP-16e62d891cd93cbd,1,1
5,SSCP-1730ea7b9ce82502,1,1
5,SSCP-173daa47f98f8f0f,1,1
5,SSCP-17413df638a6772f,1,1
5,SSCP-175eb0ee3efb46aa,1,1
5,SSCP-175ed88749e988cb,1,1
5,SSCP-176a6a911b2dde43,1,1
5,SSCP-176c06ed358ffc9a,1,1
5,SSCP-176edca2565e1976,1,1
5,SSCP-179439578e29f53f,1,1
5,SSCP-17dec04a752b8388,1,1
5,SSCP-18327c67c84a5749,1,1
5,SSCP-185b09b6d572d8bc,1,1
5,SSCP-18a3e0a448006590,1,1
5,SSCP-18be57feda8c51f8,1,1
5,SSCP-18e0f4f5c7884b43,1,1
5,SSCP-19138646c5726969,1,1
5,SSCP-191fcd4c0eec6e0a,1,1
5,SSCP-193b9a85fa67b590,1,1
5,SSCP-194f60655929b0cf,1,1
5,SSCP-19631882ef0d6f99,1,1
5,SSCP-1983215dff510d4a,1,1
5,SSCP-1992d3811512011f,1,1
5,SSCP-19c12ff4ad3ddba3,1,1
5,SSCP-1a05bb6709697877,1,1
5,SSCP-1a0d0daadc027570,1,1
5,SSCP-1a327d5fbf1dddbd,1,1
5,SSCP-1a3de188be191fc1,1,1
5,SSCP-1a7be44c90785475,1,1
5,SSCP-1a9b24d338d2b494,1,1
5,SSCP-1a9d6a5ab4b2f6c5,1,1
5,SSCP-1b3b8aee0a6c3644,1,1
5,SSCP-1b75ecfc724c270c,1,1
5,SSCP-1bf19460a8e3d9bb,1,1
5,SSCP-1d12f8f94daa8c34,1,1
5,SSCP-1d78b52b3d417a36,1,1
5,SSCP-1db5d35058ca9ac1,1,1
5,SSCP-1e12658d69595b8b,1,1
5,SSCP-1e7801faf668490c,1,1
5,SSCP-1e9d5fe376e616b0,1,1
5,SSCP-1ebaac2ba4e30cd3,1,1
5,SSCP-1ece110834f76bc8,1,1
5,SSCP-1ed321a2cc144e3b,1,1
5,SSCP-1ee81918ee986143,1,1
5,SSCP-1ef76e9f2459aa9f,1,1
5,SSCP-1f2e97a517c7aef3,1,1
5,SSCP-1fd2a2fb910b2c51,1,1
5,SSCP-2034eda3cada94bc,1,1
5,SSCP-2060a481ca9a078f,1,1
5,SSCP-20722e7ab3b7042c,1,1
5,SSCP-2077c00cba2793aa,1,1
5,SSCP-2082220902ee0150,1,1
5,SSCP-20a268f59aad0fdb,1,1
5,SSCP-20b7a41eadb60599,1,1
5,SSCP-20f5532e6f19b81e,1,1
5,SSCP-20fb80bb34d7b069,1,1
5,SSCP-211a2ed062f8ae7e,1,1
5,SSCP-211b98fda3fafb36,1,1
5,SSCP-2124329a97efb69e,1,1
5,SSCP-21269da168789676,1,1
5,SSCP-212a221cdbb7fc7b,1,1
5,SSCP-217c84cac56f9259,1,1
5,SSCP-219ea94032f238a8,1,1
5,SSCP-21b17b90fa492742,1,1
5,SSCP-21dfb8afcdfe6eee,1,1
5,SSCP-21fb7432b4678a4f,1,1
